orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,label,survey
4.3534839867161805,-0.0273704520659303,-0.09566460222159917,-0.29580497532969435,-0.9938325328324591,-0.06304470241551659,0.31568747101125155,0.057314642564481884,-0.9656179357203732,0,Kepler
-0.3257502911203211,-0.025767546812358287,-0.3631532619476669,-0.1254838221451688,-0.5782822575128466,-0.06269757108766459,-1.1553992909903847,-0.15577111410847652,0.4483818976088742,1,TESS
0.38071837703004174,-0.027812174130899446,-0.3457946035600049,-0.2953826034161523,-0.7888881191189717,-0.06291816504815595,0.45387174611120956,-0.057931222394495614,-0.1829966357792276,1,Kepler
-0.3796721408172265,-0.02858834290220238,-0.2981822834109891,-0.3002661984286566,-0.3099296274018161,-0.061357727513421764,-1.3780295119847614,-0.19901121606446806,0.8901068030971284,0,Kepler
-0.3469638454431227,-0.026972629791150282,-0.43594742411444054,-0.2849276143476636,0.18360557208720663,-0.05516528696688752,0.5668181987449945,-0.024079352744542218,-0.3438421176689726,1,TESS
-0.28364178081728886,-0.02810560378834324,-0.14651720526964515,-0.2951746269724021,-0.5001542765944453,-0.06229744796231927,-0.16795749183860142,-0.12590612843548235,0.2827350580507791,1,Kepler
3.2319605988534095,-0.028279137456723977,1.0262006912895847,-0.29831224690157154,-1.075357382486443,-0.06306142206766034,0.2638683678487673,-0.12279137532848297,0.3595567807443885,0,Kepler
-0.342801676603032,-0.02198144287330668,0.1611972521600978,0.24891229076141208,-0.13555703230857272,-0.05991746247847079,0.3828603825181756,-0.11216457061048503,0.34035135007098616,0,Kepler
2.036455310358898,-0.028190793043730147,1.006362224560828,-0.29808372957448803,-0.9893033745183488,-0.06304327744516343,0.7945343687534672,-0.1015377658924871,0.23232080253309817,0,Kepler
-0.3121933088165585,-0.028156086310054,-0.4075087671420451,-0.2914862546088572,-0.6394258947533344,-0.06268817483315585,-0.9174152616515681,-0.1696958927044738,0.7412647153782597,1,Kepler
-0.3677396417257219,-0.016671312620856124,-0.3952254498258233,-0.28905729515468837,2.630626408034243,0.286197006529505,-1.268633627530628,2.067979383518089,-5.1259943553461556,0,Kepler
-0.03580440725442238,-0.024221604774221653,-0.11690829367697596,-0.04551559571801479,-0.7186861652502633,-0.06282877190800101,0.4049314820133078,-0.11674508988548417,0.3595567807443885,0,Kepler
-0.21686218057773674,-0.024089088154730907,-0.1995123627243969,0.35653368137609054,-0.7696391962840032,-0.0628965054987879,-0.5134181795884964,-0.17958981433847188,0.8324905110769214,0,Kepler
-0.2169390485760579,-0.028152931152447075,-0.21428210120395616,-0.28542669402551846,-0.9123076831784751,-0.0630127830796058,-1.505658043847917,-0.20066020300346776,0.9573258104540356,1,Kepler
-0.36649737931496035,-0.027617128597954715,-0.47507527840906855,-0.29494610964531853,0.3818993050785197,-0.05406547973033286,1.116004730965175,-0.022019951278502637,-0.15178781093494903,0,TESS
-0.2970061965022707,-0.024571827268590047,0.44617352030756446,-0.08429935106179906,-0.41296797904782356,-0.06193788044320513,-0.094067289180985,-0.1128974536944849,0.10988618199015786,0,Kepler
-0.34581825880175227,-0.02839903344578703,-0.3059523495464188,-0.2983854237984466,-0.40390966241960313,-0.06189313637411589,-0.4404875899524075,-0.16474893188747478,0.7148572482023311,0,Kepler
3.0853961136170622,-0.02767334719619486,2.43969144571349,-0.2964186342192782,-1.022139772295648,-0.06305182726728238,-0.613217933827355,0.026167111494487937,-1.016032191238054,0,Kepler
-0.3905293072578773,-0.028320154505613968,-0.5374011280485786,-0.2977910219869877,0.7714069200919984,-0.03445789717064819,-0.47215481966281453,-0.14954160789447773,0.4219744304329457,0,Kepler
-0.3892902540953082,-0.01978860833649555,-0.5103877491862552,-0.10935922872848788,0.49512826293127515,-0.046547060652790344,-0.4606394634044847,-0.17702472354447238,0.6740457080213524,0,Kepler
-0.2874084990773562,-0.028329619978434736,-0.20626405423441702,-0.29940861654948914,-0.3993805041054929,-0.06187233180695976,0.0920976369953473,-0.10172098666348708,0.10028346665345775,1,Kepler
-0.27739356332426107,-0.023337849987465374,0.25194139127949533,-0.24814357239539622,0.057359047698714305,-0.05744168767174144,0.43036122708378616,0.13231606517331726,-1.3202942266814315,0,TESS
-0.389634658316499,-0.026816012405624333,-0.571632914882772,-0.29541991169031867,5.105984947469121,2.3355125519428697,2.757614726892246,0.18031441055217784,-0.5118896360612438,0,TESS
-0.32640776749238987,-0.02826651682629629,0.1730474296194085,-0.2983160983171965,-0.27256407131040683,-0.061105982751030095,0.18134164799740352,-0.11967662222148358,0.2587282697090267,1,Kepler
-0.3548669428375157,-0.022227166547733802,-0.42580975269932303,-0.22639091152025798,0.2222464745061345,-0.05692720019157311,0.9710072034123715,0.17769068911145836,-1.328120439680843,1,TESS
-0.24270968460987347,-0.023369712220352577,0.555098275087363,0.2674247618655951,-0.6020603386619252,-0.06260334159813104,0.16694745267449124,-0.15302280254347705,0.6260321313378455,0,Kepler
-0.35889885471883287,-0.024891794862010937,-0.4846606469104574,-0.07990882023189624,-0.3088915575640101,-0.06135605195158222,-0.9394863611467003,-0.13972262355581866,0.28585594053520613,1,TESS
-0.36671789542463096,-0.024456555857134615,-0.26631191886768657,-0.18077612365038956,0.2870084524739806,-0.05283674624056889,0.0009343999502361268,-0.046373656159817866,-0.36194323607865353,1,TESS
0.20344547665748083,-0.027644950777732553,0.1346269323880499,-0.2838720059182255,-0.8953233395005619,-0.06300356827132202,-0.06048083342752299,-0.14661007555847833,0.5924226276593908,1,Kepler
-0.3567178878489321,-0.02824443072304783,-0.5602153647866488,-0.2962876860880281,-0.40390966241960313,-0.061890476429456664,-0.8963037751779634,-0.1645657111164748,0.6332341678403717,1,Kepler
-0.37442102000998223,-0.019176507760752585,0.006123264152529217,-0.2933837187067755,0.40567738622759836,-0.0495684727916081,0.5757425998452003,-0.09677402584648802,0.2299201236989221,0,Kepler
3.1473132657181364,-0.02742093458764106,2.5028438981333645,-0.2809654709265562,-1.1398978884625135,-0.06306769193721425,-0.8819095798550511,-0.1467932963294783,0.436378503437998,0,Kepler
-0.3892723218676062,-0.0199085043255586,-0.1257033472600581,-0.18473656773063782,0.44870439021164543,-0.048245055325616265,-0.5268527618898813,-0.17317708735347315,0.7748742190567143,0,Kepler
-0.3412055835344726,-0.028364326712110883,-0.3876207042464666,-0.2978192657015711,-0.41410026862635113,-0.06194339032857069,-0.5105393405239139,-0.16218384109347528,0.5324056568050097,0,Kepler
-0.3587605054306818,-0.028515774277243163,-0.3887779481389774,-0.30075147679740705,-0.05629676181164391,-0.05902049114016809,0.052753503112720375,-0.11729475219848404,0.2995398098900054,0,Kepler
0.2640430349416098,-0.02829806840236551,0.13760270239736336,-0.299646120513031,-0.8002110149042473,-0.06292965980900476,0.02684395153147825,-0.07661974103649198,-0.2718217526437132,1,Kepler
-0.3905293168389525,-0.028424274706642414,-0.1515429501742635,-0.3003111316109483,1.3307579718846103,0.008992488833965648,0.525842722725771,-0.1134471160074848,0.3379506712368101,0,Kepler
-0.36786576667337334,-0.028342240608862427,-0.35736704248511286,-0.2991672611703223,0.11807583328159948,-0.05641374537412001,0.36558734813068083,-0.12352425841248282,0.41717307276459564,0,Kepler
-0.35394337816339877,-0.02839903344578703,-0.4265371631460441,-0.2989451628692804,-0.30879733782328855,-0.06135924748179847,-0.512458566566969,-0.14917516635247782,0.5204022626341336,1,Kepler
2.2218183402940523,-0.026237750485045126,-0.2158526464866494,-0.29546091553386067,-0.8556932042520974,-0.06297753881287096,-0.6199352249780474,0.39425764043341605,-2.0987383454511113,0,Kepler
-0.18189025761736924,-0.02560987412126755,0.2597828593630928,-0.22943609747442734,-0.47864077460242177,-0.062220024573130896,0.4375583247452423,-0.056648676997495886,-0.19019867228175374,1,Kepler
-0.31585619053621405,-0.016030815626650857,0.4043474196211027,0.058819253563327414,0.06259364393374932,-0.05735622076570029,-0.25144382471149274,0.14745926189646424,-1.2561000746555837,0,Kepler
-0.3866525410080475,-0.025981132051401293,-0.6351055766877048,-0.2803107302703056,0.8755775613165334,-0.038772042413853056,0.738876813504873,0.09890575758147378,-1.016032191238054,0,TESS
-0.3788334312226975,-0.026912954212926537,0.036757163192850925,-0.3006860027317819,3.012207995998029,0.44038981851219083,0.5383176920056284,1.044691377483289,-3.0181983389402487,0,Kepler
-0.24279163014688113,-0.026388920396307993,-0.5714571625996108,-0.28286550263489124,-0.505815724487083,-0.06254207262284632,0.6755423540840588,-0.06599293631849405,0.06427328414082699,0,TESS
-0.38362307576032934,-0.02848737785878086,-0.7061934157990826,-0.30102492730678226,0.8484026114318721,-0.03029137885603074,0.42700258150843995,-0.06709226094449383,-0.012548438552782449,0,Kepler
-0.014452660753940234,-0.0280582764242394,0.936431629341961,-0.29893746003803046,-0.6314998677036416,-0.06266927022647059,-0.01441940839420365,-0.021287068194502778,-0.5767079645839749,1,Kepler
-0.3006662835660182,-0.0277774673972233,-0.28211312536069627,-0.2887260734109381,-0.45373040387481556,-0.06211809169386815,-0.36563777427326355,-0.11491288217548452,0.12429025499521017,1,Kepler
-0.37783949766181063,0.09742234160306816,0.5219035606334712,7.939380496611958,4.347177409082016,1.3919499660820147,5.3373424126645865,0.553659711203385,-1.6114005421135273,0,Kepler
1.0435129040324744,-0.027310504071398775,0.9516411205006744,-0.270958209327589,-0.9972294015680417,-0.06304546239970493,-0.11613838867611719,-0.127738336145482,0.33074863473428395,1,Kepler
-0.36005128809232345,-0.028481067543567017,-0.24147733267795993,-0.30045491779428174,-0.03591554939814793,-0.05878005114257816,0.2226050079230854,-0.122608154557483,0.44358053994052415,0,Kepler
2.003963393411346,-0.028099293473129398,1.260955880913204,-0.2928329662724,-1.0889448574287737,-0.06306313203208413,-0.3339705445628565,-0.15137381560447738,0.6428368831770739,0,Kepler
-0.31179413545229523,-0.027941535592783274,0.22588387934033005,-0.2987872548286553,-0.0664873680183919,-0.059161658203154506,0.19381661727726085,0.009310800562491254,-0.6415262931067082,0,Kepler
-0.31680428219745754,-0.027717528868164597,-0.3687741608541479,-0.28425201225989244,-0.46845016839567377,-0.06244181265877819,-0.4260933946294952,-0.14294566013847904,0.5204022626341336,1,TESS
-0.38143205459638524,-0.02548511918948983,-0.24362649990690854,-0.28634461474947764,1.6025074707312235,0.011629918961618451,0.7715036562368075,0.2693010746114405,-1.760242629832395,0,TESS
-0.3605771042996749,-0.028212879146978606,-0.5485767976391116,-0.29169423105260733,-0.523932357743524,-0.06238104622303802,-1.2695932405521555,-0.1957132421864687,0.8853054454287784,1,Kepler
3.211837926586191,-0.028130845049198622,-0.3158715829107971,-0.29531841315573554,-1.0878125678502462,-0.06306294203603703,0.19285700425573335,-0.13323495927548093,0.49399479545820507,0,Kepler
-0.3799243942575272,-0.021372497455170638,-0.45945248586017273,-0.29743155652865405,0.5902405875275897,-0.04305835323615952,0.6899365494069711,-0.10758405133548594,0.28753641571912913,0,Kepler
-0.2788162974153049,-0.027941069702211035,-0.4797971806636803,-0.2860060839265214,-0.7160250527345889,-0.06282528512144442,-0.8847884189196336,-0.16544718624575563,0.49829201057137823,1,TESS
-0.07083822251358202,-0.02644599088710201,1.5653110246435442,-0.19232257270668618,-0.8806035749797037,-0.0629942584650147,-0.6573601328176194,-0.1713448796434735,0.755668788383312,0,Kepler
3.3534087746112267,-0.028231810092620137,1.2030936862876638,-0.2979348081703212,-1.0572407492300022,-0.06305866712497755,0.6745827410625314,-0.12150882993148322,0.34515270773933626,0,Kepler
-0.37806932192971543,-0.018924095152198783,0.3971559754319285,-0.2924927578921914,0.4000159383349606,-0.04971514973996007,0.3761430913674832,-0.11271423292348495,0.34515270773933626,0,Kepler
-0.3292080603302329,-0.02682460979993271,-0.22527591818280876,-0.29875002447761356,0.6411936185613297,-0.040826754665086805,0.5546311133715957,0.3462537984314254,-1.7242324473197654,1,Kepler
-0.3032152583830906,-0.02415279078681467,-0.5433526680672056,-0.0977536296451443,-0.6224415510754212,-0.06277544666744504,0.2446761074182176,-0.09714046738848796,0.18430722584959122,0,TESS
-0.38225540141594866,-0.024601028157587388,-0.57466448057976,-0.058074904235003354,0.3602780191959976,-0.050899767252417225,-0.11997684076222713,-0.13730722413172614,0.4207980978041995,1,TESS
3.306151558545147,-0.02806774189706017,0.5664442248506512,-0.29189065324948255,-1.1251781239416554,-0.06306664695895525,-0.4232145555649127,-0.1517402571464773,0.5035975107949052,0,Kepler
-0.3283795092143585,-0.028080362527487863,-0.44544983476079203,-0.28249191531926593,-0.7481256942919797,-0.0628701910462662,-1.6160135413235779,-0.19662934604146856,0.9213156279414071,1,Kepler
-0.19461066909084873,-0.0275685360156505,-0.12856339288012045,-0.2748930722911342,-0.6416904739103896,-0.06280499390270794,-0.5521865456582066,-0.1594355295284758,0.6884497810264026,1,TESS
-0.3136626438200199,-0.02372940018754174,0.79227210444633,-0.29834305822657153,-0.358618079278501,-0.06165953623422114,0.03931892081133557,-0.12737189460348208,0.21791672952804586,0,Kepler
-0.2980969807734,-0.028039345478597866,0.12026057606530871,-0.29759331598490424,-0.2838869670956824,-0.06118711106313669,0.113209123468952,-0.0564654562264959,-0.15178781093494903,1,Kepler
-0.26477787806108954,-0.028408498918607798,-0.1479058979406581,-0.299626863434906,-0.49562511828033506,-0.062279303339822366,0.17366474382518363,-0.12993698539748155,0.28753641571912913,0,Kepler
-0.3733168226168717,-0.02789724349029729,-0.2973556806306243,-0.28710205982239495,0.554007321014708,-0.04997088441934059,-0.2927071846371746,-0.10996592135848546,0.1603004375078388,0,TESS
-0.3828658462062713,-0.02389125977277687,-0.5167360585394573,-0.030995758811751956,0.5302292398656293,-0.05062447082132349,0.06273347853660588,-0.11363033677848475,0.30434116755835755,1,TESS
-0.36222443173650476,0.05207326131877116,-0.25795979211843517,-0.238846389651519,1.3885047403895157,0.015842606315678295,-0.5527623134711234,0.9122227600503149,-2.8909623607289583,0,Kepler
-0.3831926760337553,-0.028468446913139326,-0.32579081627517537,-0.2994111841599058,0.24828913481226825,-0.05375180575639284,-0.25432266377607515,-0.1660314772844745,0.5516110874784121,0,Kepler
-0.3671794872228477,-0.025303823833396064,-0.2988766297464956,-0.1918822275202275,0.26074432017607135,-0.05345873685375952,0.5623080175438155,-0.0857807795864902,0.20351265652299358,1,Kepler
-0.39073855534290325,-0.0284368953370701,-0.662548788995818,-0.2983109630963632,0.5789176917423142,-0.04336700181465406,-0.44912410714615486,-0.1834374505294711,0.8685006935895501,0,Kepler
-0.34860255900474874,-0.02392801858940898,-0.29382066424422715,-0.15578825121575243,-0.023333739751091147,-0.05861266498703605,-0.16706505172858058,-0.057625243706925705,-0.30922432888016416,1,TESS
-0.3800900410635656,-0.0283136958979926,-0.5540985042119488,-0.2983353553953216,0.40567738622759836,-0.053563139681634404,-0.10644629715868922,-0.11363033677848475,0.06427328414082699,0,TESS
-0.3175158415351579,-0.028156086310054,-0.3381567938694336,-0.29484854044948516,-0.4820376433380044,-0.0622318993260739,-0.4548817852753198,-0.14496108861947865,0.4339778246038219,1,Kepler
-0.3685183538227878,-0.023862674044858145,-0.4423418083066202,-0.17828673036396547,0.1871454975717803,-0.05745628218389921,0.34255663561402117,-0.020187743568502992,-0.43986927103598444,1,TESS
-0.3370729336420315,-0.026565142258969828,0.04849492267403185,-0.28821897035364596,1.6319469997729399,0.01461352188706569,0.4106891601424727,-0.025684366698501923,-0.39185569435247747,0,TESS
-0.3246638019876997,-0.015036940980470273,-0.3665588654027701,-0.27281330785363234,-0.08120713253925012,-0.05933227465343958,0.7820593994736098,-0.08376535110549058,0.01866038629149612,0,Kepler
-0.36419912310743446,-0.027518744473455658,-0.5442288670143924,-0.2835433517848918,-0.059693630547226574,-0.05907160007683478,-0.11134032356847975,-0.12755511537448205,0.40276899975954333,1,Kepler
-0.34480598553961794,-0.028162396625267844,-0.5705478995412095,-0.29179436785885743,-0.44240750808954,-0.062071447664308034,-0.641046711451652,-0.17152810041447344,0.6236314525036716,1,Kepler
0.09784853651439865,-0.027023384729168824,0.21603077419838101,-0.25470780300049134,-0.8579577834091525,-0.06297943877334183,-0.28598989348648224,-0.1303034269394815,0.3595567807443885,1,Kepler
-0.32694920123549526,-0.027796398342864837,-0.37398175837044656,-0.2779665019598869,-0.46845016839567377,-0.06218031539928949,-0.32341480132605416,-0.16914623039147392,0.5924226276593908,1,Kepler
-0.10252802880723057,-0.028272827141510134,-0.6589117367622126,-0.2994060489390725,-0.6258384198110039,-0.06265701548143342,0.12952254483491926,-0.08120026031149108,-0.16619188394000134,0,Kepler
-0.21291629811880888,-0.027835353906429196,-0.3043532368716361,-0.2770234234745329,-0.874120103082917,-0.06299037561364833,-1.4682331360083452,-0.1768244632417694,0.6857610207321279,1,TESS
-0.24261856986896466,-0.028055121266632482,-0.18931869723693753,-0.2908135406796899,-0.7073632694649877,-0.06281091227957473,-0.5230143098037713,-0.15961875029947578,0.6812477445238786,1,Kepler
-0.34750866561724353,-0.027155068387051343,-0.2796663811308164,-0.2912872648015653,0.02183121910675735,-0.05949373329425501,0.09008244965013924,0.02928186460148735,-0.8719914611875365,1,TESS
-0.2168684130575473,-0.023036590680213697,0.4417925255716307,-0.15865734872853143,-0.07554568464661233,-0.06039069513275535,0.5296811748118809,0.0017987489514926938,-0.5358964244029962,0,TESS
-0.11598653442522856,-0.028190793043730147,-0.17832488025808485,-0.29643532368698655,-0.7571840109202002,-0.06288102082095023,-0.14300755327888678,-0.14862550403947794,0.45558393411140036,1,Kepler
-0.27573379343375565,-0.024657584452346202,-0.2804929839111812,0.33090892941773453,-0.8228568064747983,-0.06298670536215877,-1.7292478778638214,-0.1924152683084694,0.8324905110769214,0,TESS
-0.3756253223159322,-0.024666028695304335,-0.5797998164809992,-0.19806588039148487,0.44009264791382263,-0.04848999823237213,0.33967779654943875,-0.08128637407386105,0.06216068676675382,1,TESS
3.160302683812509,-0.027477727424565668,0.5137069674633732,-0.29977706864428116,-0.6767914508447438,-0.06276122831326121,3.1714958230770502,0.28908891787943664,-1.1792783519619743,0,Kepler
-0.35084766868176703,-0.022584077976228877,0.1583173680733067,0.11730941885504577,-0.0064760203564315135,-0.058387899301388414,0.46922555445564934,-0.10611828516748623,0.1867079046837673,0,Kepler
-0.3654210770688814,-0.028506308804422398,0.18141264975670088,-0.2997282840463644,-0.32691397107972947,-0.061471250151556876,-0.8799903538119961,-0.16951267193347386,0.6620423138504763,0,Kepler
1.4319465997056995,-0.006152017159376532,-0.16923224967407147,-0.28371281407239196,-0.24765370058280062,-0.06091950163081317,-0.6832696843988615,3.3296376126238427,-4.607447727164292,0,Kepler
-0.3786624397863404,-0.024970709676325992,-0.4982160397774383,-0.02315976486907827,0.02161713745583214,-0.05798565596075467,-0.609379481741245,-0.15017591820367962,0.544409050975886,1,TESS
-0.020316502489208646,-0.012922985383832202,0.19083757465842097,2.098965462335964,-0.7832266712263339,-0.06291151518650787,0.21108965166475557,-0.14276243936747907,0.5564124451467622,0,Kepler
-0.3214918247525245,-0.02822865493501322,0.02964837928171313,-0.29781027906511276,-0.3054004690877059,-0.06132732814588768,0.2773029501501521,-0.11857729759548379,0.41477239393041954,0,Kepler
-0.25990381841642224,-0.024571827268590047,0.02303555703879427,-0.3004587692099068,-0.41296797904782356,-0.0619369304629697,0.5824598909958927,-0.10538540208348637,0.22271808719639594,0,Kepler
-0.35182076914324467,-0.028477912385960095,-0.1515429501742635,-0.2997282840463644,-0.29181299414537526,-0.061243729885168935,-0.18810936529067865,-0.158519425673476,0.647638240845424,0,Kepler
-0.36375787686603633,-0.02474220353920196,-0.41728137770524226,0.007669643201306097,-0.19359438085416036,-0.06047759651370191,-0.3358897706059115,-0.1506949826479225,0.4332816277419118,1,TESS
-0.3838140133472249,-0.00830383464729767,-0.25008557403267956,3.9817941808792945,0.4509689693687005,-0.04812953772898673,-0.26775724607746,-0.12444036226748265,0.17950586818124115,0,Kepler
-0.0972714830610956,-0.02834855092407627,-0.21535668481843048,-0.29892333818073874,-0.7050986903079327,-0.06280891732108031,0.3463950877001311,-0.1317691931074812,0.4747893647848027,1,Kepler
-0.36255720140902065,-0.011556802140034761,-0.3806111126689727,0.47052274582410797,-0.007608309934959067,-0.058405948925861775,0.052753503112720375,-0.11729475219848404,0.2995398098900054,0,Kepler
-0.3926846688768719,-0.02821918946219245,-0.6509102218482808,-0.29782696853282115,0.9231337236146907,-0.025156070697311312,-0.6803908453342791,-0.16364960726147498,0.6908504598605787,1,Kepler
-0.26393543278619347,-0.013749636676845896,0.4209141925451751,0.025607212823714733,0.190542366307363,-0.05501318951301043,0.6899365494069711,0.2394360889384463,-1.6089998632793523,0,Kepler
-0.386054009326579,-0.027066490492394603,-0.6098115316085402,-0.2948177291244851,0.8891650362588641,-0.03818571461253933,0.6899365494069711,0.11722783468147013,-1.1360661329468194,0,TESS
-0.36395699515814667,-0.028121379576377854,-0.5260932020131874,-0.28053411237655584,-0.6247061302324762,-0.0626558755051509,-1.7033383262825792,-0.21018768309546593,1.0581543214893976,1,Kepler
-0.1295131547808625,-0.02846239349085784,-0.35325348681273844,-0.2962706981137841,-1.0584889786940912,-0.06305884999522289,-2.152437220357443,-0.2236622882571163,0.2995398098900054,1,TESS
